Geography,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-Total - Private households by tenure including presence of mortgage payments and subsidized housing-Households with income 121% or more of AMHI-Households in core housing need,Aboriginal household status-1 person-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-1 person-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-1 person-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-1 person-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-1 person-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-1 person-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-1 person-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-1 person-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-1 person-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-1 person-Households with income 121% or more of AMHI-Households in core housing need,Aboriginal household status-2 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-2 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-2 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-2 persons-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-2 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-2 persons-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-2 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-2 persons-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-2 persons-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-2 persons-Households with income 121% or more of AMHI-Households in core housing need,Aboriginal household status-3 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-3 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-3 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-3 persons-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-3 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-3 persons-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-3 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-3 persons-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-3 persons-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-3 persons-Households with income 121% or more of AMHI-Households in core housing need,Aboriginal household status-4 persons-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-4 persons-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-4 persons-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-4 persons-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-4 persons-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-4 persons-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-4 persons-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-4 persons-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-4 persons-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-4 persons-Households with income 121% or more of AMHI-Households in core housing need,Aboriginal household status-5 or more persons household-Households with income 20% or under of area median household income (AMHI)-Households examined for core housing need,Aboriginal household status-5 or more persons household-Households with income 20% or under of area median household income (AMHI)-Households in core housing need,Aboriginal household status-5 or more persons household-Households with income 21% to 50% of AMHI-Households examined for core housing need,Aboriginal household status-5 or more persons household-Households with income 21% to 50% of AMHI-Households in core housing need,Aboriginal household status-5 or more persons household-Households with income 51% to 80% of AMHI-Households examined for core housing need,Aboriginal household status-5 or more persons household-Households with income 51% to 80% of AMHI-Households in core housing need,Aboriginal household status-5 or more persons household-Households with income 81% to 120% of AMHI-Households examined for core housing need,Aboriginal household status-5 or more persons household-Households with income 81% to 120% of AMHI-Households in core housing need,Aboriginal household status-5 or more persons household-Households with income 121% or more of AMHI-Households examined for core housing need,Aboriginal household status-5 or more persons household-Households with income 121% or more of AMHI-Households in core housing need,Percent HH with income 20% or under of AMHI in core housing need,Percent HH with income 21% to 50% of AMHI in core housing need,Percent HH with income 51% to 80% of AMHI in core housing need,Percent HH with income 81% to 120% of AMHI in core housing need,Percent HH with income 121% or more of AMHI in core housing need,Per HH with income 20% or under of AMHI in core housing need that are 1 person HH,Per HH with income 20% or under of AMHI in core housing need that are 2 person HH,Per HH with income 20% or under of AMHI in core housing need that are 3 person HH,Per HH with income 20% or under of AMHI in core housing need that are 4 person HH,Per HH with income 20% or under of AMHI in core housing need that are 5 or more person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 1 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 2 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 3 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 4 person HH,Per HH with income 21% to 50% of AMHI in core housing need that are 5 or more person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 1 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 2 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 3 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 4 person HH,Per HH with income 51% to 80% of AMHI in core housing need that are 5 or more person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 1 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 2 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 3 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 4 person HH,Per HH with income 81% to 120% of AMHI in core housing need that are 5 or more person HH,Per HH with income 121% or more of AMHI in core housing need that are 1 person HH,Per HH with income 121% or more of AMHI in core housing need that are 2 person HH,Per HH with income 121% or more of AMHI in core housing need that are 3 person HH,Per HH with income 121% or more of AMHI in core housing need that are 4 person HH,Per HH with income 121% or more of AMHI in core housing need that are 5 or more person HH,Percent of Total HH that are in Very Low Income,Percent of Total HH that are in Low Income,Percent of Total HH that are in Moderate Income,Percent of Total HH that are in Median Income,Percent of Total HH that are in High Income
"Big Quill No. 308 RM (CSD, SK)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.3125,0.6875
"Big River No. 555 RM (CSD, SK)",0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.538461538,0,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.224137931,0.103448276,0.189655172,0.482758621
"Big River T (CSD, SK)",0,0,0,0,15,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0.089285714,0.178571429,0.142857143,0.196428571,0.392857143
"Big Valley VL (CSD, AB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.117647059,0.235294118,0.205882353,0.441176471
"Biggar No. 347 RM (CSD, SK)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.16,0.2,0.2,0.44
"Biggar T (CSD, SK)",0,0,0,0,20,0,25,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.153846154,0.151515152,0,,,,,,0.75,0.25,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0.180851064,0.207446809,0.175531915,0.436170213
"Bighorn No. 8 MD (CSD, AB)",0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.25,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.181818182,0.161616162,0.292929293,0.363636364
"Billings TP (CSD, ON)",0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.833333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.115384615,0.269230769,0.288461538,0.326923077
"Birch Hills County MD (CSD, AB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.466666667,0.25,0.230769231,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.214285714,0.171428571,0.185714286,0.428571429
"Birch Hills No. 460 RM (CSD, SK)",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.135135135,0.216216216,0.243243243,0.405405405
"Birch Hills T (CSD, SK)",0,0,0,0,20,0,30,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,,0.416666667,0,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.275862069,0.114942529,0.229885057,0.379310345
"Birchy Bay T (CSD, NL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.127659574,0.234042553,0.212765957,0.425531915
"Bishop's Cove T (CSD, NL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.321428571,0.214285714,0.464285714
"Bishop's Falls T (CSD, NL)",0,0,25,0,40,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.42,0,0,0,1,0,0,0,0,0.578947368,0.421052632,0,0,0,,,,,,,,,,,,,,,,0.018050542,0.180505415,0.198555957,0.19133574,0.411552347
"Bjorkdale No. 426 RM (CSD, SK)",0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.115384615,0.230769231,0.211538462,0.442307692
"Black Diamond T (CSD, AB)",0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,0.256410256,0,0,0,,,,,,0.5,0.5,0,0,0,,,,,,,,,,,,,,,,0,0.186602871,0.157894737,0.244019139,0.411483254
"Black River-Matheson TP (CSD, ON)",0,0,30,0,20,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.2,0,0,1,0,0,0,0,0.625,0.375,0,0,0,,,,,,,,,,,,,,,,0.03,0.23,0.15,0.175,0.415
"Blackfalds T (CSD, AB)",0,0,15,0,120,0,125,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,50,0,30,0,0,0,0,0,25,0,0,0,30,0,0,0,0,0,25,0,30,0,45,0,0,0,0,0,25,0,20,0,20,0,0.857142857,0.189189189,0,0,0,,,,,,0,0,0.571428571,0.428571429,0,,,,,,,,,,,,,,,,0.010852713,0.114728682,0.204651163,0.325581395,0.344186047
"Blacks Harbour VL (CSD, NB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.545454545,0,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.154929577,0.169014085,0.281690141,0.394366197
"Blackville P (CSD, NB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.424242424,0,0,0,,,,,,0.538461538,0.461538462,0,0,0,,,,,,,,,,,,,,,,0,0.210191083,0.171974522,0.197452229,0.420382166
"Blackville VL (CSD, NB)",0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.454545455,0.15,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.142857143,0.25974026,0.12987013,0.467532468
"Blaine Lake No. 434 RM (CSD, SK)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.375,0,0.625
"Blaine Lake T (CSD, SK)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.363636364,0,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.244444444,0.155555556,0.155555556,0.444444444
"Blainville V (CSD, QC)",0,0,55,30,35,0,40,0,115,0,0,0,35,15,0,0,0,0,0,0,0,0,15,0,0,0,20,0,25,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,15,0,0.772151899,0.20355412,0,0,0,0.813559322,0.186440678,0,0,0,0.483606557,0.360655738,0.106557377,0.049180328,0,,,,,,,,,,,,,,,,0.019443761,0.15235048,0.192714743,0.230863894,0.404627123
"Blanc-Sablon MÉ (CSD, QC)",0,0,0,0,15,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.119047619,0.238095238,0.238095238,0.404761905
"Blandford-Blenheim TP (CSD, ON)",0,0,0,0,0,0,15,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.243243243,0,0,0,1,0,0,0,0,0.285714286,0.357142857,0.357142857,0,0,,,,,,,,,,,,,,,,0.030487805,0.150406504,0.195121951,0.231707317,0.392276423
"Blind River T (CSD, ON)",0,0,95,60,65,0,70,0,125,0,0,0,65,35,20,0,25,0,0,0,0,0,20,20,25,0,25,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0.50877193,0,0,0,1,0,0,0,0,0.703703704,0.296296296,0,0,0,,,,,,,,,,,,,,,,0.022364217,0.182108626,0.194888179,0.178913738,0.42172524
"Blissfield P (CSD, NB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.256410256,0.128205128,0.179487179,0.435897436
"Blissville P (CSD, NB)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.107692308,0.215384615,0.338461538,0.338461538
"Blucher No. 343 RM (CSD, SK)",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.473684211,0,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,0,0.139705882,0.183823529,0.227941176,0.448529412
"Blue Sea MÉ (CSD, QC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.363636364,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.086206897,0.189655172,0.344827586,0.379310345
"Bluewater MU (CSD, ON)",0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.237113402,0,0,0,1,0,0,0,0,0.52173913,0.260869565,0.217391304,0,0,,,,,,,,,,,,,,,,0.026642984,0.172291297,0.181172291,0.230905861,0.388987567
"Boileau MÉ (CSD, QC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.172413793,0.137931034,0.275862069,0.413793103
"Bois-Franc MÉ (CSD, QC)",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.444444444,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.219512195,0.219512195,0.146341463,0.414634146
"Bois-des-Filion V (CSD, QC)",0,0,20,0,35,0,25,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.330578512,0.011904762,0,0,1,0,0,0,0,0.552631579,0.342105263,0.105263158,0,0,,,,,,,,,,,,,,,,0.007575758,0.152777778,0.212121212,0.237373737,0.390151515
"Boisbriand V (CSD, QC)",0,0,50,25,40,0,40,0,45,0,0,0,25,0,15,0,0,0,0,0,0,0,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.871794872,0.323624595,0.009367681,0,0,0.848484848,0.151515152,0,0,0,0.484848485,0.282828283,0.191919192,0,0.04040404,0,0,0,0,1,,,,,,,,,,,0.019192913,0.152066929,0.210137795,0.215551181,0.403051181
"Boischatel MÉ (CSD, QC)",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.047619048,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0.016157989,0.150807899,0.231597846,0.224416517,0.377019749
"Boissevain-Morton MU (CSD, MB)",0,0,0,0,0,0,30,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.157894737,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0.035714286,0.142857143,0.226190476,0.178571429,0.416666667
"Bolton-Est MÉ (CSD, QC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.197674419,0.186046512,0.162790698,0.453488372
"Bolton-Ouest MÉ (CSD, QC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.173076923,0.173076923,0.211538462,0.442307692
"Bon Accord T (CSD, AB)",0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.642857143,0,0,0,,,,,,0,1,0,0,0,,,,,,,,,,,,,,,,0,0.130841121,0.168224299,0.364485981,0.336448598
"Bonaventure (CD, QC)",20,0,80,35,175,15,150,0,405,0,20,0,60,20,70,0,35,0,30,0,0,0,0,0,75,0,75,0,160,0,0,0,0,0,15,0,35,0,95,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,35,0,0.714285714,0.3099631,0.081761006,0.012195122,0,1,0,0,0,0,0.777777778,0.148148148,0.074074074,0,0,0.25,0.625,0.125,0,0,,,,,,,,,,,0.017948718,0.173717949,0.203846154,0.21025641,0.394230769
"Bonaventure V (CSD, QC)",0,0,0,0,20,0,15,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,0.025104603,0.188284519,0.179916318,0.209205021,0.39748954
"Bonavista T (CSD, NL)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.538461538,0.107692308,0,0,1,0,0,0,0,0.692307692,0.307692308,0,0,0,0,0,1,0,0,,,,,,,,,,,0.023255814,0.172757475,0.215946844,0.189368771,0.398671096
"Bone Creek No. 108 RM (CSD, SK)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.5,0.5
"Bonfield TP (CSD, ON)",0,0,35,30,35,0,40,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,30,0,20,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,,0.470588235,0,0,0,,,,,,0.5,0.5,0,0,0,,,,,,,,,,,,,,,,0,0.219354839,0.180645161,0.187096774,0.412903226
"Bonne-Espérance MÉ (CSD, QC)",0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.24,0.14,0.26,0.36
"Bonnechere Valley TP (CSD, ON)",0,0,20,20,30,0,30,0,65,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,,0.485294118,0,0,0,,,,,,0.78125,0.21875,0,0,0,,,,,,,,,,,,,,,,0,0.227424749,0.173913043,0.197324415,0.401337793
